time,source,frame,x,y,theta,cov_xx,cov_yy,cov_xy,runtime_ms,ess,resampling_triggered
10.008,ekf_predict_only,map,-1.91332,-0.500143,-0.0265143,0.65,0.651681,3.14809e-06,,,
10.008,ekf,map,-1.93861,-0.500162,-0.0171169,0.0672705,0.0672859,9.83138e-09,0.138959,,
10.008,kf,map,-1.93783,-0.500194,-0.0174896,0.062553,0.062553,0,0.059958,,
10.008,pf,map,-1.98543,-0.501785,-0.000690972,0.0362629,0.0326948,-0.00442137,9.62546,519.745,1
10.044,odom,map,-1.90268,-0.46476,-0.0212029,0,0,0,,,
10.08,odom,map,-1.89463,-0.464945,-0.0248813,0,0,0,,,
10.116,odom,map,-1.88645,-0.465164,-0.0285394,0,0,0,,,
10.152,odom,map,-1.87819,-0.465415,-0.0322937,0,0,0,,,
10.188,odom,map,-1.86968,-0.465707,-0.0363258,0,0,0,,,
10.188,ekf_predict_only,map,-1.86991,-0.501295,-0.0486365,0.750001,0.754101,4.50533e-05,,,
10.188,kf,map,-1.89877,-0.501139,-0.0358855,0.0623767,0.0623767,0,0.059875,,
10.224,odom,map,-1.86101,-0.466041,-0.0407199,0,0,0,,,
10.188,ekf,map,-1.89933,-0.501106,-0.0354988,0.0668,0.0668252,1.49502e-07,0.209166,,
10.188,pf,map,-1.93343,-0.519139,-0.0169753,0.0413561,0.0403869,-0.000284924,6.36408,538.71,1
10.26,odom,map,-1.85233,-0.466414,-0.0451443,0,0,0,,,
10.296,odom,map,-1.84358,-0.466829,-0.0497947,0,0,0,,,
10.332,odom,map,-1.83474,-0.467292,-0.054783,0,0,0,,,
10.368,odom,map,-1.82583,-0.467803,-0.0597595,0,0,0,,,
10.404,odom,map,-1.81691,-0.468358,-0.0647071,0,0,0,,,
10.404,ekf_predict_only,map,-1.81637,-0.503901,-0.0783218,0.850005,0.858889,0.000209363,,,
10.404,kf,map,-1.84734,-0.503499,-0.0633491,0.0625528,0.0625528,0,0.108625,,
10.404,ekf,map,-1.84771,-0.5035,-0.0630334,0.0680443,0.0680908,6.94665e-07,0.067709,,
10.404,pf,map,-1.88129,-0.514489,-0.0425525,0.0345043,0.0413665,0.00122491,7.62863,513.583,1
10.44,odom,map,-1.80796,-0.468961,-0.0697147,0,0,0,,,
10.476,odom,map,-1.79906,-0.469605,-0.0747639,0,0,0,,,
10.512,odom,map,-1.79021,-0.470291,-0.0798989,0,0,0,,,
10.548,odom,map,-1.78135,-0.471023,-0.0850841,0,0,0,,,
10.584,odom,map,-1.77252,-0.471799,-0.0903397,0,0,0,,,
10.62,odom,map,-1.76375,-0.472617,-0.0953084,0,0,0,,,
10.584,ekf_predict_only,map,-1.77247,-0.507346,-0.102424,0.95002,0.964494,0.000521416,,,
10.584,kf,map,-1.80391,-0.506782,-0.0875765,0.0623767,0.0623767,0,0.061,,
10.584,ekf,map,-1.80407,-0.506821,-0.0874853,0.0672736,0.067323,1.28309e-06,0.27675,,
10.584,pf,map,-1.85518,-0.513852,-0.0725765,0.0404518,0.0431197,5.4071e-05,4.98021,528.687,1
10.656,odom,map,-1.75491,-0.473483,-0.10022,0,0,0,,,
10.692,odom,map,-1.74609,-0.474392,-0.105104,0,0,0,,,
10.728,odom,map,-1.7374,-0.475329,-0.109865,0,0,0,,,
10.764,odom,map,-1.72868,-0.476312,-0.11451,0,0,0,,,
10.8,odom,map,-1.71998,-0.477333,-0.119094,0,0,0,,,
10.8,ekf_predict_only,map,-1.72037,-0.512702,-0.129922,1.05006,1.07338,0.0011909,,,
10.8,ekf,map,-1.75174,-0.512143,-0.11596,0.0684155,0.0684825,2.79264e-06,0.14575,,
10.8,kf,map,-1.75169,-0.512058,-0.115907,0.0625527,0.0625527,0,0.055208,,
10.8,pf,map,-1.801,-0.510555,-0.117341,0.0432438,0.0333005,-0.000526441,8.689,534.618,1
10.836,odom,map,-1.71139,-0.478381,-0.12359,0,0,0,,,
10.872,odom,map,-1.70288,-0.479457,-0.128,0,0,0,,,
10.908,odom,map,-1.69442,-0.480564,-0.132281,0,0,0,,,
10.944,odom,map,-1.68603,-0.481699,-0.136481,0,0,0,,,
10.98,odom,map,-1.67764,-0.482868,-0.140409,0,0,0,,,
11.016,odom,map,-1.66925,-0.48407,-0.144306,0,0,0,,,
11.016,ekf_predict_only,map,-1.66997,-0.519286,-0.153302,1.15016,1.18454,0.00227483,,,
11.016,kf,map,-1.70102,-0.518648,-0.140746,0.0625774,0.0625774,0,0.063958,,
11.016,ekf,map,-1.70102,-0.51876,-0.140909,0.0687569,0.0688291,4.23542e-06,0.399292,,
11.016,pf,map,-1.7321,-0.529732,-0.13131,0.0363476,0.037056,0.00345108,9.73108,527.917,1
11.001,amcl,map,-1.67317,-0.472842,-0.143536,0.146354,0.219156,-0.0227016,,,
11.052,odom,map,-1.6609,-0.485299,-0.147903,0,0,0,,,
11.088,odom,map,-1.65261,-0.486548,-0.151206,0,0,0,,,
11.124,odom,map,-1.64438,-0.487816,-0.154382,0,0,0,,,
11.16,odom,map,-1.63615,-0.48911,-0.157555,0,0,0,,,
11.196,odom,map,-1.62787,-0.490439,-0.160501,0,0,0,,,
11.196,ekf_predict_only,map,-1.62793,-0.525783,-0.166013,1.25029,1.29595,0.00360296,,,
11.196,ekf,map,-1.65932,-0.525161,-0.156454,0.0675572,0.0676183,4.70366e-06,0.06725,,
11.196,kf,map,-1.65928,-0.525063,-0.156174,0.0623802,0.0623802,0,0.060958,,
11.232,odom,map,-1.6195,-0.491806,-0.163113,0,0,0,,,
11.196,pf,map,-1.69888,-0.52404,-0.152974,0.0402308,0.0385861,0.00185279,10.0178,524.988,1
11.268,odom,map,-1.61112,-0.493194,-0.165698,0,0,0,,,
11.304,odom,map,-1.60277,-0.494602,-0.168312,0,0,0,,,
11.34,odom,map,-1.59427,-0.496057,-0.17061,0,0,0,,,
11.376,odom,map,-1.58565,-0.497551,-0.172455,0,0,0,,,
