time,source,x,y,theta
98.784,odom,2.53429,-0.10504,-1.55139
98.784,pf,2.52644,-0.110441,-1.54658
98.82,odom,2.5346,-0.121597,-1.55259
98.82,kf,2.53462,-0.122017,-1.5527
98.802,amcl,0.517562,-0.582446,-1.56877
98.82,ekf,2.53461,-0.121719,-1.5527
98.82,pf,2.52968,-0.124254,-1.54952
98.856,ekf,2.5349,-0.138263,-1.55442
98.856,kf,2.5349,-0.138552,-1.55442
98.856,odom,2.53489,-0.138154,-1.55426
98.856,pf,2.54417,-0.150408,-1.54991
98.892,odom,2.53515,-0.154712,-1.55625
98.892,ekf,2.53515,-0.154819,-1.55631
98.892,kf,2.53516,-0.155102,-1.55631
98.892,pf,2.53307,-0.152285,-1.56015
98.928,odom,2.53537,-0.171271,-1.55849
98.928,kf,2.53539,-0.17179,-1.55857
98.928,ekf,2.53538,-0.171428,-1.55857
98.928,pf,2.53812,-0.164434,-1.56804
98.964,odom,2.53556,-0.18783,-1.56105
98.964,kf,2.53557,-0.188459,-1.56115
98.964,ekf,2.53556,-0.188017,-1.56115
98.964,pf,2.55724,-0.183663,-1.55999
99,odom,2.53569,-0.204389,-1.56383
99,pf,2.53602,-0.216089,-1.55918
99,ekf,2.5357,-0.204619,-1.56388
99,kf,2.53571,-0.20516,-1.56388
99.036,ekf,2.53579,-0.221178,-1.5666
99.036,kf,2.53581,-0.221756,-1.5666
99.036,odom,2.53579,-0.220949,-1.56665
99.036,pf,2.52934,-0.221442,-1.56763
99.072,odom,2.53583,-0.237509,-1.56932
99.072,kf,2.53585,-0.238324,-1.5693
99.072,ekf,2.53584,-0.237736,-1.5693
99.072,pf,2.54023,-0.235518,-1.56975
99.108,kf,2.53585,-0.254887,-1.57198
99.108,odom,2.53583,-0.254069,-1.57199
99.108,pf,2.54521,-0.244007,-1.57207
99.108,ekf,2.53584,-0.254296,-1.57198
99.144,ekf,2.5358,-0.270853,-1.57465
99.144,kf,2.53581,-0.271442,-1.57465
99.144,odom,2.53579,-0.270629,-1.57466
99.144,pf,2.53737,-0.268895,-1.57067
99.18,odom,2.53571,-0.287189,-1.57719
99.18,ekf,2.53571,-0.287405,-1.57717
99.18,kf,2.53572,-0.287979,-1.57717
99.18,pf,2.52788,-0.293195,-1.57733
99.216,odom,2.53558,-0.303748,-1.57965
99.216,ekf,2.53558,-0.303978,-1.57919
99.216,kf,2.53559,-0.304569,-1.57919
99.216,pf,2.53109,-0.313911,-1.57258
99.252,odom,2.53542,-0.320307,-1.58108
99.252,pf,2.5409,-0.325912,-1.57213
99.252,ekf,2.53542,-0.320539,-1.58083
99.252,kf,2.53543,-0.32114,-1.58083
99.288,odom,2.53524,-0.336866,-1.58231
99.288,ekf,2.53524,-0.337098,-1.58221
99.288,kf,2.53524,-0.337703,-1.58221
99.288,pf,2.53406,-0.347036,-1.58621
99.324,ekf,2.53504,-0.353662,-1.58323
99.324,kf,2.53504,-0.354277,-1.58323
99.324,odom,2.53504,-0.353425,-1.58338
99.324,pf,2.52565,-0.358447,-1.58471
99.36,odom,2.53483,-0.369984,-1.58354
99.36,ekf,2.53483,-0.370214,-1.58332
99.36,kf,2.53483,-0.370822,-1.58332
99.36,pf,2.52233,-0.356127,-1.58972
99.396,odom,2.53462,-0.386543,-1.58305
99.396,ekf,2.53462,-0.38677,-1.5829
99.396,kf,2.53461,-0.387369,-1.5829
99.396,pf,2.53249,-0.361305,-1.59757
99.432,odom,2.53443,-0.403101,-1.58203
99.432,ekf,2.53442,-0.40333,-1.58188
99.432,kf,2.53441,-0.40393,-1.58188
99.432,pf,2.52491,-0.392491,-1.58686
99.402,amcl,0.50543,-0.8489,-1.60858
99.468,odom,2.53425,-0.41966,-1.58049
99.468,ekf,2.53425,-0.419893,-1.58034
99.468,kf,2.53424,-0.420497,-1.58034
99.468,pf,2.52079,-0.402596,-1.58961
99.504,odom,2.53411,-0.43622,-1.5785
99.504,ekf,2.5341,-0.436438,-1.57839
99.504,kf,2.53409,-0.437023,-1.57839
99.504,pf,2.52422,-0.431525,-1.583
99.54,ekf,2.53399,-0.452999,-1.57609
99.54,kf,2.53398,-0.453578,-1.57609
99.54,odom,2.534,-0.452779,-1.5762
99.54,pf,2.52572,-0.464612,-1.57697
99.576,ekf,2.53392,-0.469559,-1.57368
99.576,kf,2.53391,-0.470136,-1.57368
99.576,odom,2.53393,-0.469339,-1.57373
99.576,pf,2.52266,-0.487241,-1.5861
99.612,ekf,2.5339,-0.486126,-1.57106
99.612,kf,2.53389,-0.486712,-1.57106
99.612,odom,2.5339,-0.485899,-1.57109
99.612,pf,2.51924,-0.490441,-1.59325
99.648,ekf,2.53392,-0.502684,-1.56847
99.648,odom,2.53392,-0.502459,-1.56842
99.648,kf,2.5339,-0.503271,-1.56847
99.648,pf,2.52204,-0.52677,-1.59246
99.684,ekf,2.53398,-0.519243,-1.56594
99.684,kf,2.53397,-0.51983,-1.56594
99.684,odom,2.53398,-0.519019,-1.56592
99.684,pf,2.53159,-0.534229,-1.58733
99.72,odom,2.53408,-0.535579,-1.56338
99.72,ekf,2.53408,-0.535796,-1.56338
99.72,kf,2.53407,-0.536371,-1.56338
99.72,pf,2.52551,-0.534021,-1.57518
99.756,ekf,2.53422,-0.552348,-1.56058
99.756,kf,2.53422,-0.552906,-1.56058
99.756,odom,2.53423,-0.552138,-1.56064
99.756,pf,2.52101,-0.539825,-1.56732
99.792,odom,2.53442,-0.568697,-1.55756
99.792,ekf,2.53442,-0.568836,-1.5574
99.792,kf,2.53441,-0.569274,-1.5574
99.792,pf,2.51425,-0.561326,-1.54936
99.828,odom,2.53467,-0.585255,-1.55413
99.828,kf,2.53466,-0.58576,-1.55407
99.828,ekf,2.53466,-0.585384,-1.55407
99.828,pf,2.52617,-0.589876,-1.54638
99.864,odom,2.53497,-0.601812,-1.55077
99.864,ekf,2.53497,-0.601892,-1.55077
99.864,kf,2.53496,-0.602165,-1.55077
99.864,pf,2.53422,-0.598259,-1.54913
99.9,ekf,2.53533,-0.618404,-1.54741
99.9,kf,2.53532,-0.618565,-1.54741
99.9,odom,2.53533,-0.618369,-1.54743
99.9,pf,2.54351,-0.627781,-1.55101
99.936,odom,2.53574,-0.634923,-1.54395
99.936,ekf,2.53574,-0.634944,-1.54394
99.936,kf,2.53573,-0.635039,-1.54394
99.936,pf,2.54171,-0.644145,-1.53342
99.972,kf,2.5362,-0.651598,-1.54034
99.972,odom,2.53622,-0.651476,-1.54036
99.972,pf,2.54067,-0.658554,-1.52777
99.972,ekf,2.53621,-0.651509,-1.54034
100.008,pf,2.54479,-0.655552,-1.52735
100.008,ekf,2.53675,-0.668047,-1.53658
100.008,kf,2.53674,-0.668113,-1.53658
100.008,odom,2.53675,-0.668028,-1.5366
100.002,amcl,0.488895,-1.12293,-1.5666
100.044,kf,2.53733,-0.684611,-1.53293
100.044,odom,2.53735,-0.684577,-1.53291
100.044,ekf,2.53735,-0.684581,-1.53293
100.044,pf,2.53866,-0.674972,-1.53155
100.08,kf,2.53799,-0.701164,-1.52922
100.08,odom,2.53801,-0.701124,-1.52923
100.08,pf,2.53487,-0.691901,-1.54128
100.08,ekf,2.538,-0.701135,-1.52922
100.116,odom,2.53873,-0.717668,-1.5255
100.116,ekf,2.53872,-0.717682,-1.52548
100.116,kf,2.53871,-0.717715,-1.52548
100.116,pf,2.54957,-0.708452,-1.53454
100.152,odom,2.5395,-0.734207,-1.52264
100.152,kf,2.53949,-0.734225,-1.52292
100.152,ekf,2.5395,-0.734209,-1.52292
100.152,pf,2.53498,-0.72706,-1.51506
100.188,ekf,2.54031,-0.750755,-1.52097
100.188,kf,2.5403,-0.750776,-1.52097
100.188,odom,2.54032,-0.750746,-1.52078
100.188,pf,2.53919,-0.742296,-1.51969
100.224,kf,2.54114,-0.767219,-1.51966
100.224,odom,2.54115,-0.767213,-1.51954
100.224,ekf,2.54115,-0.767212,-1.51966
100.224,pf,2.54545,-0.772485,-1.51315
100.26,kf,2.542,-0.783648,-1.51851
100.26,odom,2.542,-0.783649,-1.51845
100.26,ekf,2.542,-0.783648,-1.51851
100.26,pf,2.56186,-0.792432,-1.52384
100.296,odom,2.54287,-0.800076,-1.51739
100.296,ekf,2.54287,-0.800076,-1.51741
100.296,kf,2.54287,-0.800076,-1.51741
100.296,pf,2.54835,-0.809951,-1.52348
100.332,odom,2.54376,-0.816422,-1.51652
100.332,kf,2.54375,-0.816388,-1.51662
100.332,ekf,2.54375,-0.816409,-1.51662
100.332,pf,2.53518,-0.826048,-1.51923
100.368,odom,2.54464,-0.83257,-1.51594
100.368,ekf,2.54464,-0.832548,-1.51599
100.368,kf,2.54463,-0.832506,-1.51599
100.368,pf,2.5341,-0.839037,-1.51068
100.404,ekf,2.54552,-0.848499,-1.51544
100.404,kf,2.54551,-0.848468,-1.51544
100.404,odom,2.54552,-0.848507,-1.51541
100.404,pf,2.53736,-0.850469,-1.50932
100.44,odom,2.5464,-0.864409,-1.51508
100.44,ekf,2.5464,-0.864408,-1.51511
100.44,pf,2.54061,-0.863676,-1.5149
100.44,kf,2.5464,-0.864395,-1.51511
100.476,ekf,2.54728,-0.880129,-1.51448
100.476,odom,2.54728,-0.880163,-1.51458
100.476,kf,2.54728,-0.880069,-1.51448
100.476,pf,2.54667,-0.880001,-1.50889
100.512,ekf,2.54816,-0.895582,-1.51387
100.512,kf,2.54815,-0.89554,-1.51387
100.512,odom,2.54816,-0.895595,-1.51389
100.512,pf,2.54071,-0.887452,-1.50746
100.548,ekf,2.54903,-0.910831,-1.51318
100.548,odom,2.54903,-0.910844,-1.5132
100.548,kf,2.54903,-0.910793,-1.51318
100.548,pf,2.54429,-0.901993,-1.50557
100.584,odom,2.54991,-0.926008,-1.51255
100.584,ekf,2.54991,-0.926005,-1.51257
100.584,kf,2.54991,-0.925986,-1.51257
100.584,pf,2.54175,-0.921126,-1.50256
100.62,ekf,2.55078,-0.940903,-1.512
100.62,odom,2.55078,-0.940923,-1.51199
100.62,kf,2.55078,-0.940863,-1.512
100.602,amcl,0.51225,-1.36829,-1.53357
100.62,pf,2.54645,-0.941031,-1.5177
100.656,ekf,2.55165,-0.955538,-1.51123
100.656,kf,2.55164,-0.955496,-1.51123
100.656,odom,2.55165,-0.955554,-1.51127
100.656,pf,2.54213,-0.959848,-1.51268
100.692,ekf,2.55252,-0.970012,-1.51032
100.692,kf,2.55251,-0.96998,-1.51032
100.692,odom,2.55252,-0.970021,-1.51036
100.692,pf,2.5597,-0.972818,-1.51098
100.728,ekf,2.55339,-0.98432,-1.50941
100.728,kf,2.55338,-0.98425,-1.50941
100.728,odom,2.55339,-0.984356,-1.50941
100.728,pf,2.5769,-0.977394,-1.50475
100.764,odom,2.55426,-0.998316,-1.50866
100.764,pf,2.57766,-1.00927,-1.5046
100.764,ekf,2.55426,-0.998303,-1.50868
100.764,kf,2.55425,-0.998255,-1.50868
100.8,ekf,2.55512,-1.01213,-1.50807
100.8,kf,2.55512,-1.01208,-1.50807
100.8,odom,2.55512,-1.01215,-1.50803
100.8,pf,2.55598,-1.02267,-1.50971
100.836,odom,2.55599,-1.02584,-1.50749
100.836,kf,2.55598,-1.0258,-1.5075
100.836,ekf,2.55599,-1.02583,-1.5075
100.836,pf,2.5619,-1.02832,-1.51342
100.872,odom,2.55686,-1.03948,-1.50656
100.872,ekf,2.55686,-1.03947,-1.5065
100.872,kf,2.55685,-1.03946,-1.5065
100.872,pf,2.55118,-1.04334,-1.50929
100.908,kf,2.55773,-1.05305,-1.50455
100.908,odom,2.55774,-1.05306,-1.50486
100.908,ekf,2.55774,-1.05306,-1.50455
100.908,pf,2.56258,-1.04552,-1.50996
100.944,ekf,2.55865,-1.06661,-1.50161
100.944,odom,2.55865,-1.06661,-1.50203
100.944,kf,2.55865,-1.0666,-1.50161
100.944,pf,2.5543,-1.07164,-1.51197
100.98,odom,2.55961,-1.08008,-1.49799
100.98,ekf,2.5596,-1.08007,-1.4977
100.98,kf,2.55959,-1.08006,-1.4977
100.98,pf,2.55591,-1.07166,-1.49941
101.016,ekf,2.56061,-1.0935,-1.49287
101.016,odom,2.56062,-1.0935,-1.49319
101.016,kf,2.5606,-1.0935,-1.49287
101.016,pf,2.55677,-1.09162,-1.49043
101.052,kf,2.56168,-1.10689,-1.48722
101.052,odom,2.56169,-1.1069,-1.48758
101.052,ekf,2.56169,-1.1069,-1.48722
101.052,pf,2.55171,-1.1107,-1.48806
101.088,ekf,2.56285,-1.12033,-1.48045
101.088,kf,2.56284,-1.12032,-1.48045
101.088,odom,2.56286,-1.12032,-1.4807
101.088,pf,2.55079,-1.12856,-1.48239
101.124,odom,2.56412,-1.13367,-1.47261
101.124,ekf,2.56411,-1.13367,-1.47223
101.124,kf,2.56409,-1.13367,-1.47223
101.124,pf,2.55791,-1.1332,-1.48229
101.16,odom,2.56548,-1.14694,-1.46359
101.16,kf,2.56545,-1.14693,-1.4634
101.16,pf,2.55974,-1.14391,-1.46086
101.16,ekf,2.56547,-1.14694,-1.4634
101.196,odom,2.56697,-1.16019,-1.45432
101.196,kf,2.56694,-1.16021,-1.45412
101.196,pf,2.55652,-1.15743,-1.45256
101.196,ekf,2.56696,-1.1602,-1.45412
101.232,kf,2.56855,-1.17341,-1.44394
101.232,odom,2.56858,-1.17341,-1.44415
101.232,ekf,2.56857,-1.17341,-1.44394
101.232,pf,2.54308,-1.15838,-1.44111
101.268,odom,2.57034,-1.18664,-1.43337
101.268,ekf,2.57033,-1.18665,-1.4332
101.268,kf,2.5703,-1.18666,-1.4332
101.268,pf,2.55031,-1.18208,-1.43297
101.304,odom,2.57223,-1.19975,-1.42189
101.304,ekf,2.57222,-1.19974,-1.42173
101.304,kf,2.57218,-1.19973,-1.42173
101.304,pf,2.56502,-1.20438,-1.4225
101.34,ekf,2.57423,-1.21263,-1.40902
101.34,odom,2.57424,-1.21263,-1.40931
101.34,kf,2.5742,-1.21262,-1.40902
101.34,pf,2.57743,-1.22409,-1.39782
101.376,odom,2.5764,-1.22536,-1.39602
101.376,ekf,2.57639,-1.22535,-1.39586
101.376,kf,2.57635,-1.22532,-1.39586
101.376,pf,2.57131,-1.21579,-1.39343
101.412,pf,2.57728,-1.23725,-1.38939
101.412,ekf,2.57869,-1.23789,-1.38228
101.412,kf,2.57865,-1.23785,-1.38228
101.412,odom,2.57871,-1.23791,-1.3825
101.4,amcl,0.550083,-1.65418,-1.38695
101.448,kf,2.58109,-1.25024,-1.36809
101.448,odom,2.58115,-1.25028,-1.36845
101.448,ekf,2.58114,-1.25027,-1.36809
101.448,pf,2.57589,-1.25609,-1.37075
101.484,odom,2.58374,-1.26242,-1.35322
101.484,ekf,2.58372,-1.26242,-1.35299
101.484,kf,2.58368,-1.2624,-1.35299
101.484,pf,2.56788,-1.26588,-1.35135
101.52,odom,2.58649,-1.27442,-1.33753
101.52,ekf,2.58647,-1.27442,-1.33738
101.52,kf,2.58643,-1.2744,-1.33738
101.52,pf,2.58393,-1.27074,-1.3394
101.556,kf,2.58933,-1.28623,-1.32134
101.556,odom,2.5894,-1.28627,-1.32153
101.556,ekf,2.58938,-1.28626,-1.32134
101.556,pf,2.5962,-1.28396,-1.33028
101.592,odom,2.59243,-1.29777,-1.3046
101.592,ekf,2.59241,-1.29775,-1.30426
101.592,kf,2.59236,-1.29771,-1.30426
101.592,pf,2.60861,-1.29844,-1.30621
101.628,odom,2.59561,-1.30904,-1.28685
101.628,ekf,2.59559,-1.30903,-1.28668
101.628,kf,2.59554,-1.30901,-1.28668
101.628,pf,2.60383,-1.30405,-1.29168
101.664,ekf,2.59893,-1.32008,-1.2686
101.664,kf,2.59887,-1.32006,-1.2686
101.664,odom,2.59895,-1.32009,-1.26875
101.664,pf,2.61161,-1.31208,-1.26953
101.7,odom,2.60243,-1.33093,-1.25035
101.7,ekf,2.60241,-1.33092,-1.25024
101.7,kf,2.60236,-1.33089,-1.25024
101.7,pf,2.59223,-1.3209,-1.25733
101.736,odom,2.606,-1.34135,-1.23117
101.736,pf,2.59352,-1.34064,-1.23386
101.736,ekf,2.60597,-1.34131,-1.23075
101.736,kf,2.6059,-1.34124,-1.23075
101.772,odom,2.6096,-1.35122,-1.21064
101.772,ekf,2.60957,-1.3512,-1.21039
101.772,pf,2.61383,-1.35468,-1.20973
101.772,kf,2.6095,-1.35114,-1.21039
101.808,odom,2.61335,-1.36087,-1.18987
101.808,kf,2.61327,-1.36085,-1.18977
101.808,ekf,2.61333,-1.36087,-1.18977
101.808,pf,2.61913,-1.36094,-1.18785
101.844,ekf,2.61724,-1.37035,-1.16863
101.844,odom,2.61726,-1.37035,-1.16878
101.844,kf,2.61718,-1.37034,-1.16863
101.844,pf,2.62268,-1.36534,-1.16925
101.88,odom,2.62123,-1.37942,-1.14684
101.88,ekf,2.6212,-1.37941,-1.14665
101.88,kf,2.62114,-1.37937,-1.14665
101.88,pf,2.62257,-1.37865,-1.15359
101.916,odom,2.62529,-1.38816,-1.12433
101.916,ekf,2.62527,-1.38816,-1.12421
101.916,kf,2.62521,-1.38814,-1.12421
101.916,pf,2.62935,-1.38992,-1.12428
101.952,odom,2.62949,-1.39668,-1.10146
101.952,ekf,2.62947,-1.39667,-1.10129
101.952,kf,2.6294,-1.39665,-1.10129
101.952,pf,2.6241,-1.38376,-1.10832
101.988,ekf,2.63376,-1.4049,-1.07806
101.988,odom,2.63379,-1.40491,-1.07816
101.988,kf,2.6337,-1.40488,-1.07806
101.988,pf,2.61684,-1.39941,-1.0883
102.024,odom,2.63816,-1.41284,-1.05452
102.024,pf,2.63604,-1.41701,-1.0537
102.024,ekf,2.63813,-1.41282,-1.05427
102.024,kf,2.63806,-1.41278,-1.05427
102,amcl,0.605784,-1.83276,-1.07733
102.06,odom,2.64239,-1.42008,-1.02949
102.06,ekf,2.64234,-1.42003,-1.02919
102.06,kf,2.64223,-1.41993,-1.02919
102.06,pf,2.63256,-1.43003,-1.01631
102.096,ekf,2.64647,-1.42671,-1.00369
102.096,odom,2.6465,-1.42672,-1.00383
102.096,kf,2.64639,-1.42665,-1.00369
102.096,pf,2.65174,-1.43558,-0.988209
102.132,ekf,2.65066,-1.43311,-0.977839
102.132,kf,2.65059,-1.43308,-0.977839
102.132,odom,2.65069,-1.43312,-0.977974
102.132,pf,2.64634,-1.43958,-0.972562
102.168,kf,2.65478,-1.43913,-0.951469
102.168,odom,2.65491,-1.43922,-0.951687
102.168,ekf,2.65487,-1.43919,-0.951469
102.168,pf,2.64652,-1.43861,-0.940496
102.204,kf,2.65877,-1.44457,-0.923983
102.204,odom,2.65891,-1.44468,-0.924279
102.204,ekf,2.65887,-1.44465,-0.923983
102.204,pf,2.65384,-1.44384,-0.926012
102.24,odom,2.66281,-1.4497,-0.896079
102.24,ekf,2.66279,-1.4497,-0.895914
102.24,kf,2.66272,-1.44966,-0.895914
102.24,pf,2.65628,-1.44863,-0.887844
102.276,ekf,2.66673,-1.45448,-0.867561
102.276,odom,2.66675,-1.45448,-0.867649
102.276,kf,2.66667,-1.45447,-0.867561
102.276,pf,2.67288,-1.44761,-0.861578
102.312,kf,2.6704,-1.45874,-0.838635
102.312,odom,2.67054,-1.45882,-0.838745
102.312,ekf,2.67049,-1.45879,-0.838635
102.312,pf,2.66917,-1.44886,-0.844906
102.348,odom,2.67416,-1.46274,-0.809498
102.348,ekf,2.67412,-1.46271,-0.809307
102.348,kf,2.67401,-1.46265,-0.809307
102.348,pf,2.67503,-1.46614,-0.807419
102.384,ekf,2.67751,-1.46617,-0.779342
102.384,kf,2.67741,-1.46611,-0.779342
102.384,odom,2.67755,-1.4662,-0.779538
102.384,pf,2.66581,-1.44825,-0.774915
102.42,ekf,2.68074,-1.46928,-0.748805
102.42,odom,2.68076,-1.46928,-0.748954
102.42,kf,2.68067,-1.46924,-0.748805
102.402,amcl,0.665662,-1.89201,-0.757016
102.42,pf,2.6674,-1.45898,-0.735813
102.456,odom,2.68387,-1.47208,-0.717916
102.456,ekf,2.68385,-1.47208,-0.7178
102.456,kf,2.68379,-1.47205,-0.7178
102.456,pf,2.66519,-1.4709,-0.709459
102.492,odom,2.68688,-1.47463,-0.686558
102.492,ekf,2.68686,-1.47463,-0.686481
102.492,kf,2.68681,-1.47462,-0.686481
102.492,pf,2.67177,-1.483,-0.682717
102.528,kf,2.68954,-1.47678,-0.654494
102.528,odom,2.68961,-1.4768,-0.654566
102.528,ekf,2.68959,-1.47679,-0.654494
102.528,pf,2.68808,-1.49142,-0.663995
102.564,odom,2.6921,-1.47865,-0.622198
102.564,ekf,2.69209,-1.47864,-0.622146
102.564,kf,2.69204,-1.47863,-0.622146
102.564,pf,2.69538,-1.4991,-0.624317
102.6,odom,2.69444,-1.48027,-0.589554
102.6,ekf,2.6944,-1.48025,-0.589434
102.6,kf,2.69431,-1.48021,-0.589434
102.6,pf,2.70201,-1.49539,-0.592418
102.636,odom,2.69638,-1.48152,-0.55632
102.636,kf,2.6963,-1.4815,-0.556242
102.636,ekf,2.69637,-1.48152,-0.556242
102.636,pf,2.68376,-1.47819,-0.565095
102.672,ekf,2.69816,-1.4826,-0.522958
102.672,odom,2.6982,-1.48261,-0.522992
102.672,kf,2.69807,-1.48256,-0.522958
102.672,pf,2.68364,-1.48997,-0.539136
102.708,ekf,2.6997,-1.48345,-0.489499
102.708,odom,2.6998,-1.4835,-0.489634
102.708,kf,2.69951,-1.48335,-0.489499
102.708,pf,2.69649,-1.49708,-0.494349
102.744,kf,2.70075,-1.484,-0.455905
102.744,ekf,2.70087,-1.48405,-0.455905
102.744,odom,2.7009,-1.48407,-0.455957
102.744,pf,2.70325,-1.49314,-0.460739
102.78,kf,2.7018,-1.4845,-0.422128
102.78,odom,2.7019,-1.48453,-0.42222
102.78,pf,2.69489,-1.49973,-0.431266
102.78,ekf,2.70188,-1.48453,-0.422128
102.816,odom,2.70274,-1.4849,-0.388274
102.816,ekf,2.70271,-1.48488,-0.388224
102.816,kf,2.70262,-1.48485,-0.388224
102.816,pf,2.70371,-1.49855,-0.390211
102.852,ekf,2.70331,-1.48512,-0.354146
102.852,odom,2.70333,-1.48512,-0.354208
102.852,kf,2.70324,-1.4851,-0.354146
102.801,amcl,0.686009,-1.90309,-0.389513
102.852,pf,2.70178,-1.49677,-0.357674
102.888,ekf,2.70366,-1.48525,-0.319989
102.888,kf,2.70359,-1.48522,-0.319989
102.888,odom,2.70369,-1.48526,-0.320017
102.888,pf,2.69408,-1.48724,-0.330096
102.924,ekf,2.70353,-1.4852,-0.285736
102.924,odom,2.70357,-1.48522,-0.285754
102.924,kf,2.70344,-1.48517,-0.285736
102.924,pf,2.6948,-1.47198,-0.301452
102.96,odom,2.70305,-1.48508,-0.251395
102.96,kf,2.70297,-1.48505,-0.251373
102.96,ekf,2.70303,-1.48507,-0.251373
102.96,pf,2.69956,-1.48155,-0.256477
102.996,ekf,2.70244,-1.48493,-0.216989
102.996,kf,2.70241,-1.48492,-0.216989
102.996,odom,2.70244,-1.48493,-0.216997
102.996,pf,2.69863,-1.48438,-0.220878
103.032,odom,2.70167,-1.48478,-0.182505
103.032,ekf,2.70166,-1.48477,-0.182484
103.032,kf,2.70162,-1.48476,-0.182484
103.032,pf,2.70194,-1.47658,-0.187923
103.068,ekf,2.70067,-1.48461,-0.147959
103.068,odom,2.70069,-1.48461,-0.147966
103.068,kf,2.70062,-1.48459,-0.147959
103.068,pf,2.70891,-1.47283,-0.163966
103.104,odom,2.69948,-1.48446,-0.113525
103.104,kf,2.69938,-1.48443,-0.113575
103.104,ekf,2.69945,-1.48445,-0.113575
103.104,pf,2.71224,-1.49065,-0.118425
103.14,odom,2.69806,-1.48432,-0.0792217
103.14,ekf,2.69806,-1.48431,-0.0792407
103.14,kf,2.69803,-1.4843,-0.0792407
103.14,pf,2.70922,-1.48295,-0.0754344
103.176,odom,2.69651,-1.48422,-0.0448918
103.176,ekf,2.69649,-1.48422,-0.0448918
103.176,kf,2.69645,-1.4842,-0.0448918
103.176,pf,2.69895,-1.48125,-0.04681
103.212,odom,2.69467,-1.48417,-0.0105292
103.212,kf,2.69462,-1.48415,-0.0105275
103.212,ekf,2.69466,-1.48417,-0.0105275
103.212,pf,2.70188,-1.47615,-0.0114513
103.2,amcl,0.689116,-1.90209,0.00258318
103.248,ekf,2.69266,-1.48418,0.0237864
103.248,odom,2.69266,-1.48419,0.0237916
103.248,kf,2.69263,-1.48417,0.0237864
103.248,pf,2.68954,-1.48158,0.0165131
103.284,ekf,2.69045,-1.48427,0.0580245
103.284,kf,2.69042,-1.48426,0.0580245
103.284,pf,2.69415,-1.47396,0.0615898
103.284,odom,2.69047,-1.48428,0.0580378
103.32,ekf,2.68799,-1.48446,0.0919196
103.32,kf,2.68793,-1.48444,0.0919196
103.32,odom,2.68802,-1.48446,0.0920073
103.32,pf,2.6913,-1.48214,0.107399
103.356,odom,2.68541,-1.48475,0.125761
103.356,ekf,2.6854,-1.48474,0.125727
103.356,kf,2.68537,-1.48472,0.125727
103.356,pf,2.68844,-1.49199,0.140674
103.392,ekf,2.68265,-1.48514,0.159365
103.392,odom,2.68266,-1.48514,0.159388
103.392,kf,2.68263,-1.48512,0.159365
103.392,pf,2.68301,-1.50089,0.164529
103.428,odom,2.67977,-1.48566,0.192851
103.428,ekf,2.67975,-1.48565,0.192804
103.428,pf,2.69176,-1.49153,0.191741
103.428,kf,2.67971,-1.48564,0.192804
103.464,pf,2.67113,-1.48795,0.221889
103.464,ekf,2.67665,-1.48631,0.226117
103.464,kf,2.6766,-1.4863,0.226117
103.464,odom,2.67667,-1.48632,0.226152
103.5,ekf,2.67334,-1.48713,0.259253
103.5,odom,2.67336,-1.48714,0.259283
103.5,kf,2.67331,-1.48712,0.259253
103.5,pf,2.6716,-1.49556,0.253976
103.536,ekf,2.66999,-1.48808,0.292195
103.536,kf,2.66996,-1.48807,0.292195
103.536,odom,2.67,-1.48809,0.292266
103.536,pf,2.66734,-1.4973,0.295412
103.572,ekf,2.66657,-1.48917,0.324988
103.572,kf,2.66646,-1.48918,0.324988
103.572,odom,2.66663,-1.48917,0.325092
103.572,pf,2.66593,-1.4929,0.316267
103.608,odom,2.66289,-1.4905,0.357539
103.608,kf,2.66278,-1.49049,0.357485
103.608,ekf,2.66286,-1.49049,0.357485
103.608,pf,2.66336,-1.48022,0.351546
103.602,amcl,0.662347,-1.91289,0.377621
103.644,kf,2.65901,-1.49197,0.389818
103.644,odom,2.65907,-1.49199,0.389862
103.644,ekf,2.65906,-1.49199,0.389818
103.644,pf,2.65265,-1.4992,0.393969
103.68,ekf,2.65525,-1.49362,0.421979
103.68,odom,2.65526,-1.49363,0.422031
103.68,kf,2.65522,-1.4936,0.421979
103.68,pf,2.65173,-1.49773,0.422285
103.716,odom,2.65158,-1.49535,0.453604
103.716,ekf,2.65158,-1.49534,0.453547
103.716,kf,2.65156,-1.49532,0.453547
103.716,pf,2.64552,-1.48712,0.466459
103.752,odom,2.64797,-1.49719,0.485081
103.752,kf,2.64795,-1.49715,0.485059
103.752,ekf,2.64796,-1.49718,0.48506
103.752,pf,2.64835,-1.49369,0.4817
103.788,ekf,2.64451,-1.49906,0.515776
103.788,kf,2.6445,-1.49904,0.515776
103.788,odom,2.64451,-1.49907,0.515899
103.788,pf,2.64951,-1.4846,0.516808
103.824,odom,2.64114,-1.50106,0.546332
103.824,ekf,2.64113,-1.50105,0.546269
103.824,kf,2.64112,-1.50102,0.546269
103.824,pf,2.62291,-1.48664,0.550685
103.86,odom,2.63786,-1.50312,0.576553
103.86,kf,2.63785,-1.50308,0.576507
103.86,pf,2.62698,-1.49689,0.584934
103.86,ekf,2.63786,-1.50311,0.576507
103.896,odom,2.63471,-1.50523,0.606482
103.896,kf,2.63471,-1.50519,0.606412
103.896,ekf,2.63471,-1.50522,0.606412
